L,S
-1325.5500000000075,0.4905510919995464
2345.0000000000364,0.8344349680170466
10028.959999999955,0.21407254590705355
79749.95999999998,0.4268616561061599
5140.675000000018,0.49558180589124834
16735.085000000043,0.4786336609583988
315263.9449999999,0.4380168655188275
9950.169999999976,0.07466455346994055
26171.114999999994,0.44392166707455916
9841.639999999974,0.39252096195349623
31854.084999999955,0.4557351121528059
28873.764999999985,0.44096518067526014
4693.440000000008,0.4488605372605162
26270.22000000004,0.44009814154582594
27027.800000000017,0.38162558550825426
6907.260000000015,0.34988910219102753
5415.675000000029,0.42657194163238954
19391.16000000003,0.38699593010423267
10395.99999999997,0.48964265101962395
5108.679999999987,-0.010922586656436022
25430.100000000017,0.3927383297745583
27082.840000000026,0.33887140344217936
12224.000000000022,0.38602135143979016
69278.00000000004,0.3374278270157913
975.114999999997,1.0
205148.52499999997,0.42412186487814146
5763.70000000005,0.01920641254749636
228079.875,0.4322054937990474
401.78999999999974,1.0
21857.0,0.43825776639063
61534.729999999974,0.444671245002619
8007.915000000022,0.323395665413531
7097.780000000044,0.2986250630478815
85585.44500000005,0.4510781593762816
92825.37500000001,0.4452890710110246
26316.25999999996,0.43374989455188584
29105.399999999983,0.4277814426188957
47155.35499999999,0.4551492614147429
69289.52500000002,0.427707146210051
268104.71499999997,0.4012310078172254
7247.259999999975,0.019717796794926308
18104.65500000002,0.356771504345153
25636.86000000004,0.44634366299148914
411128.3400000001,0.41668509157018946
6030.375000000037,0.0685488050079808
2136.9549999999904,0.09240952663954037
75679.82500000001,0.4225713391911251
56688.04000000001,0.33808630533001316
46760.08000000001,0.3492113358232064
83363.37999999998,0.4384212228438914
47624.43499999995,0.4408592983832778
3515.344999999996,0.45038964881114124
4867.580000000026,0.006055370430481411
8713.310000000043,0.5367018962942881
14945.864999999993,0.3366934600305838
64102.27500000001,0.43915953060948293
17217.725000000035,0.2664913628252278
12362.145000000026,0.2860405698202048
23332.189999999955,0.3666201072423982
27092.399999999983,0.4107517237306405
41755.81499999995,0.33409538288259993
26885.33999999997,0.4440923938473536
17039.060000000012,0.42956741745143195
66913.1,0.4341918846982129
37746.0,0.44614329995231283
23235.95999999996,0.45521682771015326
250745.79499999998,0.40201461803178
10532.944999999967,-0.007080166088402016
57550.65999999998,0.44153186079881623
465141.05000000005,0.4039583799365806
4359.940000000005,0.26629953623215
2466.6800000000167,0.19775568780709316
14299.549999999977,0.23848827410652798
28092.570000000043,0.3879655723915608
33324.00000000003,0.3080490037210417
102432.66500000002,0.43913896997603247
11556.345000000007,0.5111542620093116
131814.825,0.3857238743821114
48296.91999999999,0.4407703431191886
7138.519999999997,0.260229011055513
15349.880000000023,0.3827782367028273
27381.900000000016,0.3358012044452721
11243.719999999978,0.3881633480734139
9465.91000000001,0.2795214617506398
131282.02999999997,0.4403051202057128
7358.499999999948,0.0064619147924161995
21957.080000000016,0.46934291809293377
47805.00000000005,0.35130425687689554
13254.000000000013,0.3874056888486492
15298.355000000027,0.45060890533655357
27172.000000000015,0.47183405711762105
110005.82999999997,0.38446098720404187
84229.0,0.4537392109605955
62714.36000000005,0.32710371277008954
22260.994999999995,0.4227809673377134
13509.000000000022,0.42050484861943843
3904.2800000000443,0.4654379296566806
71438.53499999996,0.4303878152036573
84393.91999999998,0.4234410488338497
9498.359999999973,0.5029868314108973
37353.0,0.4264536984981126
18216.540000000008,0.4076830726361865
23667.95999999996,0.4622029106015057
23587.38999999999,0.42683611879059113
19337.945000000043,0.42823707482878803
1583.6000000000186,0.995121874210649
15324.33999999997,0.4947586649735004
19324.935000000045,0.4775087212453747
165273.02000000002,0.38677274730019456
4516.609999999996,0.45348723932329776
96273.07500000001,0.34515751158878005
5132.990000000049,-0.025087716905739837
14566.594999999978,0.4336308519595696
29664.230000000014,0.43490594564564783
248642.85999999993,0.43825790935641584
9236.625000000044,-0.019095178163018894
31783.25,0.380428370289382
6267.159999999996,0.2853605141722887
6419.920000000029,0.6407868010816311
58695.01499999998,0.4335048726028949
92483.07499999995,0.4397066706529818
723438.9800000001,0.40996342912017264
14.904999999999973,0.0
3683.799999999974,0.06630381671100412
50174.61999999995,0.41452331876155746
6317.11000000004,0.5181522879924498
46743.89500000001,0.45184563674037
7468.005000000029,0.34830922046784835
35947.399999999994,0.41312445406343723
9583.999999999956,0.31948299248747997
44628.299999999974,0.4393109305082203
2464.560000000023,0.4547363423897135
3720.3000000000375,0.5414885896298643
37641.319999999956,0.4702385569900315
51080.075,0.42710244650188944
3861.21000000004,0.5789247412080623
56884.11499999999,0.3561789613849139
18349.999999999993,0.48866076294277944
36149.119999999995,0.3524401147247845
30576.000000000015,0.47750032705389844
10782.534999999978,0.5172508134682622
57512.29000000001,0.43179075289820656
12293.559999999989,0.2890497138339099
313251.00000000006,0.3993650459216411
864.5449999999969,1.0
29253.139999999985,0.4617863244766203
410429.255,0.39961277857739463
444.44000000000085,0.0
4432.1199999999935,0.004016136747199776
12898.13499999997,0.3988735580764202
100971.10500000001,0.38339706196143936
97369.625,0.4459488777942814
15228.119999999977,0.3255589002450732
44152.975000000006,0.46781728751007157
62135.00000000003,0.36786432767361377
-787.279999999997,0.6634869423839042
138766.80000000002,0.4273860894680859
340248.775,0.3907956024235502
360.6950000000006,0.0
720.900000000021,-0.09935497295047237
10849.780000000044,0.22581794285229706
71135.48000000001,0.3255674945891979
180955.99999999997,0.44298793629390576
19.914999999999964,0.0
5212.0,0.43258346124328473
362671.00000000006,0.4037500930595498
7966.880000000044,0.08016940132147117
471644.31,0.4189397514410807
269.30999999999926,0.0
609276.4800000001,0.4042822234004504
8641.019999999953,0.0660859481866721
120822.83999999995,0.37286658714527826
6916.410000000033,0.07323524776582098
18934.209999999985,0.3897165500963602
38508.80000000003,0.4533768904769816
6838.319999999971,0.3365336807870948
77248.19499999995,0.4277578913008907
21048.050000000007,0.42051163884540366
8002.949999999982,0.36752072673201813
58188.32000000005,0.4619930597755698
282204.24999999994,0.4002127891411983
8041.034999999975,-0.013272545138779174
536182.1900000001,0.4137685923510439
11692.875,0.003581240712827256
7698.024999999963,0.5030998210580004
22089.849999999977,0.3207423318854589
127758.99000000002,0.4388616801056426
16056.999999999956,0.3216463224761791
185940.45,0.3890898941031927
367.8599999999999,0.0
19541.000000000044,0.4657873189703693
643405.1749999998,0.41068114660408195
1530.1300000000015,0.6115983609235817
3721.9800000000037,0.9198665763921345
-493.3699999999849,-1.247846443845432
15601.760000000007,0.3554214396324516
97060.98999999999,0.37750851294634435
-790.6000000000108,0.2652415886668359
31065.329999999984,0.4168457247999619
8212.130000000003,0.4995476204102954
279877.99999999994,0.4308909596324113
451.2549999999994,0.0
7560.999999999993,0.3785114402856768
32119.939999999977,0.46725336348698066
39611.05500000005,0.422943165739968
26003.000000000025,0.4291274083759563
36034.24000000004,0.42345002974948237
150889.41999999998,0.4007567263496672
11940.695000000007,0.02994591185856441
10226.18000000004,0.44328380685651797
603247.295,0.40667347708538004
12360.87499999998,0.016412673051058112
2122.5800000000327,0.16861555277068416
82480.125,0.42724686704827364
105700.94,0.43975058310739723
297839.43000000005,0.40888969939272296
10558.490000000053,0.005997543209304116
2089.589999999992,0.17298848099387892
404013.49,0.4039381209770991
5.014999999999986,0.0
66.84999999999968,0.0
76518.25000000003,0.4510394579071003
3165.680000000015,0.4681932475802971
5524.0000000000255,0.5554082186821124
5314.235000000003,0.5963652341305942
87528.98500000003,0.3731840943888473
788.5000000000136,0.3430247305009489
43100.0,0.43354988399071925
146990.90999999997,0.4231321174894422
3587.74999999998,0.009407009964461794
94130.99999999997,0.43306216867981867
3338.3199999999706,0.49132497783316476
101264.09000000001,0.3864773287351913
7953.755000000034,0.23636948837372992
9340.859999999979,0.2609797170710194
2753.3800000000074,0.5475361192425299
27103.999999999996,0.4342458677685951
5359.440000000011,0.32047191497619115
26992.54499999997,0.39815530547415995
18358.625,0.3923700712880186
86122.97,0.3335291966823718
3682.5600000000204,0.02139815780326821
114449.99999999999,0.3804386194844911
101929.655,0.332789069088873
8716.770000000037,0.05424601085034976
16072.255000000001,0.2889591410788343
8558.259999999993,0.5181310219600717
9055.049999999983,-0.00923793905058526
26175.520000000004,0.4639716804097874
9289.015000000012,0.46747959821358837
32276.529999999995,0.4469052280403129
30835.88500000003,0.40527537964290594
7550.344999999951,-0.01347289428496392
296499.95,0.38056920414320483
8142.340000000013,0.02831495614282885
83603.08000000002,0.43527582955077726
51031.38999999998,0.42885271202685254
69939.07500000003,0.4245105472155585
5829.909999999996,0.44660209162748676
35357.93999999997,0.45524852409388133
48486.95000000001,0.4403256958831191
10041.234999999997,0.4001275739488221
12298.0,0.503344039681249
15101.070000000043,0.33364854278537825
463751.04,0.4070324025580622
994.1949999999958,-0.09789327043487582
48166.97999999999,0.40687832203721314
17803.07500000001,0.3582765898587742
36814.54499999998,0.4469218619977514
29477.939999999955,0.4220885177186741
60975.31999999998,0.3871664798151122
61125.40000000001,0.32675450794596017
3830.399999999978,-0.013640873015873719
65799.0,0.42795331236037026
22046.020000000004,0.4582448441940994
154299.0,0.4468005301395342
21067.199999999964,0.4330428343586243
111725.0,0.431394047885433
742189.7150000001,0.41348494703945066
12758.62500000002,0.02172060077006746
30800.75999999996,0.40693963395708455
98507.73999999999,0.4273237818672928
443091.335,0.40071834173872983
7524.069999999972,-0.007073963958336786
3572.619999999966,0.44959301576994226
12903.035000000022,0.3471450709077357
8987.734999999988,0.6161535692808039
38530.379999999976,0.43425538497154725
8787.820000000022,0.3648629580487533
108544.08000000002,0.4440237551416898
24407.199999999975,0.4344947392572686
156525.42,0.42985653704043736
8734.480000000032,0.04070648739249532
77995.85,0.4234090659951779
1627.010000000026,1.1337207515626666
17999.33999999997,0.40551903569797604
21374.479999999996,0.43742116767285105
10132.41499999996,0.29790775446919676
57469.65000000003,0.34274830279982554
30936.579999999973,0.3357012960062168
49316.01499999998,0.452075760784808
-106.1399999999976,1.0
20328.470000000023,0.5103851888509067
45376.99999999997,0.32937997223262905
14573.925000000017,0.3328804697430512
26846.475000000013,0.4534310370355883
41263.23999999999,0.4346435229031943
5250.739999999956,0.8167753497602299
120162.89,0.4264923222136218
17453.75999999996,0.4977895880314622
158563.30000000002,0.4443919242346748
9306.705000000033,0.057917920467018394
38415.33000000003,0.45766039234857514
195361.99000000002,0.44372001431803587
5808.049999999984,0.09859160992071335
8774.68000000003,0.32201174287837214
43036.81999999998,0.4470817081745354
3860.9200000000073,0.688585881085336
26067.27999999996,0.436673868543247
38302.775000000045,0.38492576582245
2363.5249999999596,0.6858505833448016
65382.99999999995,0.4387635165104082
78785.41999999998,0.4411596714214382
100041.44999999998,0.44250408205798714
61217.659999999974,0.4429906337484969
21097.510000000002,0.4297533216005111
26199.539999999986,0.47891489697910744
11638.999999999956,0.545605292550908
72281.99999999997,0.4150919316012286
97926.75999999995,0.39029985266540024
77347.29000000001,0.44939227993637526
292665.49,0.41179581849571667
7304.779999999992,-0.009267904029964084
7739.165000000022,0.3122397571314213
100278.89000000004,0.438404583457196
11622.549999999988,0.5422605194212978
2341.87500000002,0.4076327728849722
45682.759999999995,0.4124488100106036
7778.849999999964,0.44963265778360706
165383.38999999993,0.4363991752738894
6407.250000000036,0.6979203246322493
99774.56,0.3948721998874261
11450.000000000044,0.39305240174672396
104977.50999999998,0.45061151669533794
490534.0399999999,0.39148037514379236
9360.04000000003,0.02443365626642649
2666.900000000024,0.016311072781133293
48158.22500000002,0.42624650306359907
24251.0,0.478227701950435
3675.2800000000443,0.4736237783243684
375246.92000000004,0.4116723996029068
10346.840000000015,0.025457047755643416
22738.99999999997,0.440188662650073
17170.274999999965,0.3891390790188281
97359.99999999999,0.4368221035332787
41706.56000000002,0.3177689552914458
75186.74,0.45266824974722936
13598.360000000026,0.3126075497339382
10904.285000000022,0.3445411597367453
41926.34999999998,0.3113710113091172
8422.514999999985,0.33810862907338285
29495.274999999965,0.42503841717020807
-345.35999999999876,0.7486391012277044
4847.959999999978,0.5446414574377695
32548.554999999957,0.36048988964333467
11411.844999999978,0.40863462481307855
428431.51,0.4024170631147088
3936.979999999997,0.060109525575441004
-810.5800000000067,0.2628673295664852
35675.99999999999,0.45380998430317315
34488.430000000044,0.44643522479857706
47397.97500000002,0.44024085417151243
146549.28999999995,0.4392783138014522
4424.000000000036,0.5456600361663618
177300.88500000004,0.3875667343679643
7936.869999999988,0.04511539183582434
63257.99999999997,0.43528288912074387
-197.77499999999623,0.07799266843635111
19433.449999999983,0.41627966212895834
103983.09500000004,0.37359894894453755
34626.80000000003,0.46418381138309034
2281.1100000000147,1.0712547838552222
38743.99999999997,0.39847202147429306
73778.72499999995,0.4429701787337747
23542.199999999983,0.4537383931833051
30211.000000000004,0.3971425970672933
604765.875,0.40630124012866964
4616.839999999992,0.20936398055813063
1303.400000000011,0.4810495626822153
7430.7200000000075,0.3935284871452561
171470.15,0.4019641319494967
5351.820000000004,-0.00824953006640722
153607.345,0.4452581678304511
2616.0099999999557,-0.04949331233443582
103374.99999999999,0.42490278113663843
100815.00000000001,0.38476813966175666
2956.1450000000254,0.13327323253764678
12100.580000000029,0.47741926420055814
16140.000000000031,0.3432016728624531
768825.455,0.40836847031814266
8198.280000000008,-0.011014505481637484
63546.66500000003,0.439569488028994
133901.92,0.44025395602990613
120171.85999999996,0.44757503961409945
21042.294999999987,0.4103794286697341
78078.06999999996,0.3816407731389877
47472.620000000024,0.4431707160885579
44995.429999999964,0.4151404931567496
6405.550000000018,0.2591307537994392
17549.564999999955,0.3834097882198226
5216.759999999962,0.029323756507870176
7688.000000000029,0.44966831425598214
683700.74,0.41003440335606484
41.514999999999986,0.0
47127.0,0.4615252403081036
8046.279999999955,0.23946469672942092
27576.285000000025,0.44270194480511044
68749.93999999999,0.36689632020042495
4504.579999999971,-0.005894001216540497
20326.68000000004,0.44968484769770506
30273.0,0.4040638522776071
17344.59500000001,0.37762916920227874
151788.355,0.3914577307330329
3109.67500000002,0.16235619477919766
14417.570000000043,0.4907172290476124
6248.39500000004,0.2853892879691495
127192.42500000002,0.39484564430625474
3268.3500000000117,0.35595177995012794
15504.974999999982,0.4195830693051749
11952.33999999997,0.523399602086287
10881.239999999998,0.4895489852259486
167433.57000000004,0.43213899697653213
8055.740000000003,0.06602124696179373
59352.99999999997,0.3739250753963575
42247.63000000004,0.4620158574575659
6123.9999999999745,0.43558948399738856
10057.690000000015,0.2732386860203484
60909.99999999997,0.34401411919225094
4166.979999999974,0.7137783238700486
448755.725,0.3991230975381985
6672.279999999996,0.1154627803389546
2420.35000000002,0.3036647592290358
28741.0,0.33585818169166
49712.81000000001,0.4380691817662288
43885.99999999997,0.3625643713257077
78767.98000000001,0.44949134153243486
13680.999999999978,0.3734759885973251
128335.62500000001,0.4445209582296419
27937.300000000017,0.3833763463183627
154109.49500000002,0.43903638124308947
223705.53999999998,0.4382061794267589
4197.240000000016,0.03273579780998975
43146.0,0.4425555092013165
9280.375,0.43728028231617794
18764.25999999996,0.4543704361376368
45113.07499999997,0.4296409632905761
27467.200000000033,0.4593751820352999
27331.000000000025,0.41386978156671883
93135.86499999999,0.3810103121928379
8303.724999999962,0.33646044395738156
11226.029999999979,0.4194848935910563
8174.900000000018,0.40222204552960833
19887.814999999955,0.3137310458690413
8114.75,0.23412612834652946
65725.95000000003,0.3672225353912723
19555.539999999957,0.29597239452349605
50456.320000000036,0.38983619891422905
50314.5,0.36388118733168373
30846.000000000015,0.3328851390780003
16172.544999999987,0.3117057333895193
29785.985,0.4028899833260508
18557.27999999996,0.5084877740703387
4347.440000000004,0.4567860626023587
17242.15500000002,0.35782795132046985
10580.940000000015,0.5044825885034783
81214.68500000004,0.3493466113917697
8103.544999999989,0.4021789229281756
19120.359999999975,0.4186270551391295
9473.229999999974,0.48653415994333604
228479.625,0.3906798035054548
3572.2300000000123,0.3585365443994367
71530.81999999996,0.4592363124035208
417892.61500000005,0.4073377200025417
4972.749999999956,0.011688703433712882
25698.574999999957,0.4183860389146095
73648.55500000005,0.39144997481620636
236902.22499999998,0.44708011923484464
9768.524999999954,-0.019335058261099363
13651.470000000023,0.29728300322236334
13238.60999999996,0.2757105919730248
16261.000000000036,0.40007533362031794
3471.2500000000373,0.48563197695354315
9789.999999999964,0.462359550561799
45810.649999999965,0.4427545778110551
62915.78499999997,0.3504593481588127
1447.1199999999938,-0.061708773287634626
68691.25,0.41379178570778663
61496.87499999997,0.43404847807307306
17875.650000000038,0.4274320094653894
31752.44999999997,0.42829923360244654
10289.259999999967,0.32986823153462996
31663.739999999998,0.40379468755112324
60747.77500000005,0.3468065291280214
82058.96000000002,0.38663419570513685
18428.000000000015,0.44142066420664183
50228.875,0.4163864908381882
498645.0399999999,0.4102645842020208
6474.2199999999775,0.15028065156883758
3582.169999999996,0.0022751572370935864
59076.389999999956,0.4645540291138307
43899.08000000002,0.4034344227715021
450812.18000000005,0.41216965344636425
11692.250000000022,-0.017094656717055935
1906.6600000000117,0.28966884499596174
27528.195000000047,0.49300271957532943
588331.9950000001,0.41832762299456455
10494.04000000004,0.08830726774435795
377450.35,0.4106705689900671
10032.15999999996,-0.0528699701759149
54825.960000000036,0.4140502054136397
25420.030000000013,0.33422167479739395
6634.835000000029,0.5274697863624322
58329.99999999997,0.3108631921824105
13231.74499999997,0.5195138660849352
4212.460000000034,0.3928880036843058
77446.67000000001,0.445823558327298
474921.42000000004,0.40718257138201935
5940.370000000021,0.14001232246476228
63885.325000000004,0.42473251877485174
25804.319999999956,0.3330992639992067
100783.99999999994,0.4249154131608193
45907.42000000003,0.4232191658777598
50339.03499999997,0.32268546665624404
17750.180000000033,0.38919464478670024
21651.000000000015,0.41407094360537605
15539.5,0.25935519160848164
9255.0,0.44986493787142084
61310.99999999998,0.4488749979612143
12784.949999999983,0.530946542614559
33395.42499999997,0.3515339301715731
14201.100000000037,0.44816950799585864
10964.999999999985,0.43029867761057955
473797.74,0.4032376241389416
10569.020000000035,-0.0025499052892317443
5094.410000000022,0.03763438749531389
26270.840000000033,0.3277359993056938
10747.320000000032,0.40404491538355525
28115.899999999983,0.4136627317638776
99902.50000000001,0.43170591326543367
391714.89999999997,0.40626454342175905
10275.129999999966,0.019447442514109
25220.999999999985,0.4074778954046233
5085.410000000025,0.6349438884966969
14049.699999999964,0.4497249051581181
3894.999999999978,0.7461232349165631
76269.20999999998,0.4410029945242649
62715.0,0.4564506099019374
32971.379999999976,0.344352435354541
116085.39,0.430080391684087
63103.21500000003,0.4309998309911785
158779.17500000005,0.39466967251845203
4189.35000000003,-0.003640182844592864
10998.890000000003,0.39475347057748544
363647.0,0.40347369839432207
4832.680000000002,0.2819760464173089
16964.189999999955,0.43456539923214804
109380.27000000002,0.43307307615898183
137976.02500000002,0.4221637418529777
21028.105000000014,0.5118875428860563
129352.87999999998,0.4099684521906278
22832.00000000003,0.4078957165381917
9100.000000000015,0.45148626373626316
211.49000000000797,-0.4465932195375319
45150.940000000024,0.41054184032491897
112976.35,0.4165008871325725
64512.28999999997,0.44567709501553887
23952.83999999997,0.4962960550815691
92891.51999999999,0.43311649976230343
21265.19499999996,0.4222639387976462
28066.91999999997,0.4261671747380906
10083.660000000022,0.34264344493963456
31549.99999999997,0.440584786053883
227537.075,0.3938321919625627
6179.290000000006,0.06777882248607858
62161.12500000001,0.43408762309240695
14222.5,0.3455440323431183
10623.0,0.3856961310364304
113885.60000000002,0.44027954368243216
12957.100000000017,0.47914849773483226
106734.00000000001,0.4298864466805328
105287.45499999999,0.4280208406595069
22144.11999999997,0.28491536353668623
33351.32500000003,0.40331606015653026
22555.86499999997,0.4158885061601499
32186.399999999987,0.42758742823055723
21.68499999999267,13.09545768965156
568209.7549999999,0.40954193931429417
36.65000000000009,0.0
5353.335000000014,0.03264787277463515
117733.27499999998,0.4417122092288693
6860.794999999989,0.480968313438895
35626.09000000002,0.4675204323572976
155734.44999999998,0.39992997695757104
9601.800000000036,0.23136286946197548
40274.66000000003,0.3391388034064098
8107.560000000005,-0.002485334675290656
119577.22,0.4491988524235637
157353.28000000003,0.6472805968836493
12893.259999999951,-0.016624965291943704
113593.00000000001,0.4402718477370965
23150.830000000013,0.4325136506984846
7067.279999999971,0.37018485188078115
31077.26,0.46552849253763035
8475.00000000004,0.3631533923303824
12504.910000000022,0.39063455874532443
12164.940000000013,0.45764097480135496
47383.05500000005,0.37365836795453533
31294.999999999956,0.467831922032274
47512.679999999964,0.4286497835946111
11751.375,0.37277552626820265
18345.340000000033,0.4683014869171129
12240.91500000004,0.4600125889281958
74847.32500000001,0.4294899650722321
20871.0,0.4715214891476211
13946.820000000032,0.2839733358572058
141267.39,0.39024611412442733
3262.0699999999497,-0.02661653489962112
88039.64000000004,0.4396110661061311
133935.65499999997,0.4322133266156797
29537.14000000003,0.44206463455838974
138861.39999999997,0.437079706815573
25580.939999999988,0.4489406956898379
22913.479999999996,0.3219458589441674
15885.96999999998,0.39564156296404973
64086.83999999997,0.4519796888097465
50849.77000000001,0.4416765306903059
6990.0200000000295,0.2134722075187192
92955.88999999997,0.43101572154276624
19003.000000000022,0.4654186181129291
16182.234999999988,0.3725891386449402
2647.0249999999633,0.8193632474192822
60657.93999999995,0.44705276835975666
18202.399999999983,0.3570957675910871
457998.93,0.408618258125625
11.5,0.0
29006.86000000004,0.4062090829548593
12347.350000000017,0.4467962761240262
10497.0,0.4344455558731066
75752.94999999997,0.4354318874710493
10777.934999999985,0.460081175104508
40841.780000000006,0.48185216217314714
214808.00000000003,0.3777468716248929
12981.190000000035,-0.03246620687317534
5676.619999999956,0.09090796988348669
117472.06,0.3826392846094638
7334.5800000000245,0.03859798379730017
25098.055000000044,0.37098791121463354
16295.434999999985,0.3303517212029015
7951.000000000044,0.521421833731604
16311.660000000029,0.4126603300951584
695503.8199999998,0.4092812171757734
6637.269999999964,0.09232334981099127
4397.524999999958,-0.02446262386228771
32381.39,0.4495900268641957
55404.54000000001,0.43133920072254
9358.934999999985,0.42672857542017384
11818.999999999964,0.40163084863355697
56510.99999999997,0.3703022420413726
1731.5300000000232,0.7247058959417313
41130.66500000003,0.4732521343868374
139389.0,0.4340301243283186
294794.05000000005,0.40329129777212264
6336.980000000012,0.1562021657003811
681.5600000000104,0.4637889547508663
116523.00000000001,0.45334612050839734
17870.15999999997,0.348832914758458
31095.485,0.40057181934933633
17020.999999999956,0.4077184066741092
9760.039999999986,0.4514940512538888
202963.09999999995,0.441966544657625
1833.8900000000015,0.35892283615702136
13044.325000000019,0.30932033662148073
401924.8599999999,0.41264037511887175
7370.399999999983,-0.011993921632476135
1030.3599999999994,0.8539733685313871
34642.0,0.4263329195773917
39823.92999999995,0.4199146091307415
26170.379999999957,0.4308324907777423
40502.740000000005,0.41948149680737656
4881.429999999957,0.622983429036168
526978.6749999999,0.40759490884522037
232.96999999999935,0.0
6828.000000000015,0.4366249267721142
143483.22000000003,0.4368644988591696
26287.32000000003,0.32192897564300943
13088.999999999998,0.4054091221636489
7767.820000000043,0.36055160907435935
12929.149999999963,0.408012127634068
308947.725,0.4386980839557891
9108.145000000008,0.07403538261632861
49240.33999999997,0.4488357513372168
49975.14999999999,0.4325519783332317
139577.72000000003,0.4519446226804678
91771.34999999999,0.4444497111571314
24462.149999999987,0.4131627841379439
260298.43999999994,0.3979305446471365
2245.679999999992,0.39284314773253504
6724.759999999962,0.002654369821375901
2631.0999999999613,0.4121850176732208
17859.09500000001,0.4489211239427304
32122.480000000032,0.4304835741200553
46446.000000000015,0.4389080868104895
5748.854999999974,0.5752319374901631
4761.079999999966,0.3087219706453171
13745.5,0.4735640755156233
74628.29999999999,0.3914718009119866
21470.999999999985,0.5063434399888224
168266.615,0.3886901451009756
13268.870000000003,0.06413319295463746
27227.685000000012,0.4147993118034088
223516.71499999997,0.4463868619400567
268.37999999999977,0.0
2937.5599999999963,0.5516142649001218
7624.5,0.3014623909764575
12161.999999999964,0.29319807597434683
47642.8,0.4653798685215813
14285.0,0.3902695134756738
13965.000000000027,0.4982330827067662
50702.14500000001,0.3465292247497615
2509.760000000022,0.7707808714777452
6692.150000000037,0.4055871431453254
32741.385000000028,0.41145250880498757
3592.25,0.39132855452710696
45848.79999999997,0.4406494826473105
10260.000000000036,0.46496101364522296
24983.689999999955,0.47621268115318494
10538.679999999968,0.42435105724815725
34904.45000000002,0.3457331371787837
28534.435000000012,0.32160352920953217
15425.425000000017,0.3685392784963783
90813.68000000002,0.425270730136693
14316.474999999982,0.41666157346693267
7632.920000000015,0.37412287826939056
11116.535000000022,0.4670272706378375
