geo_mean_tof
526.4543074529194
527.0784401915131
526.975570980484
527.3895635459794
747.2286646803311
527.1654799916766
487.0949599592221
577.6261236217877
472.4118434187056
526.3838847365494
509.25964594876683
519.2394729530994
528.3575700741733
529.5037768526686
527.5945647448825
572.8789113561078
520.5404337473403
491.9073000960954
529.131471117174
519.8909895505406
744.6602798226141
518.6008148096497
150.1546215816062
494.94128587232774
519.5562298654295
-63.07729221811837
216.8991469194458
503.3883222456575
525.3949150949795
528.3533551877076
529.4342366250554
526.9072511402621
527.4471082461429
509.56263528376667
420.32546713060685
526.347995518319
519.0848308280615
519.140834776021
675.95063146237
514.6720331007061
527.0152376052636
455.2682568922264
-132.05902030954223
528.1838864695544
521.3361613732444
467.01214596442253
496.7089606393647
520.2893237600231
488.15976972218664
399.26923633776573
520.4854570934654
520.1786158414515
527.825457391146
416.16001697718934
526.2130419869657
526.3640619668146
520.7308135783821
526.772595672311
673.6126246654305
525.4724091653588
526.4326886093618
525.8045307998186
512.8182386392302
527.5013228643851
519.4542541953349
525.6409814110286
527.0660844979736
520.0409942248552
103.60245255846132
526.9032714182041
526.257945110119
527.3628273357601
527.1196283498217
526.143072615087
519.3115911606649
317.99127137730034
445.27160608637325
528.7494587271221
526.4190503057033
527.3791184506347
562.2262009372124
529.6001875315401
723.224291056605
519.4449868526763
619.4132018229876
552.0833322554345
519.4288425720005
527.5614758635965
495.1219560142763
556.6596789628566
704.5431990389307
520.0726770021107
527.2863064193541
512.2112971734526
551.2475894295392
526.0029805710184
-276.3125063116761
383.60057561774624
679.174067791358
519.9504959317823
-11.944646185266492
626.7383391776742
427.9662000755967
526.065573098197
530.2315931155397
523.401795161442
527.10530694724
659.7482325354226
527.377912243744
377.236121637406
526.1560827056137
529.2023537490564
484.77992228272615
526.2929990172154
429.0897757740821
500.56429479782014
528.2997510271961
525.2527582832145
384.55283893047954
-7.081903914075269
520.087960483623
502.2279129001468
505.1344037409766
520.1114980454698
713.9952434940208
527.7633837625162
62.74579022024125
528.7754104970352
-66.98303735430954
728.8161492406048
521.040832273099
425.21309895511365
404.0673969085876
528.0525360738183
526.5155606625794
527.8464689179713
449.17070078245524
535.8993967675145
527.3548181443538
520.2710096975001
550.0895763866889
525.254314187468
528.1973003473787
521.3838677381128
520.0897973987577
200.6091108354566
526.8599359256959
519.33931821568
519.9864507926623
527.2524555916509
526.1073934989148
484.0550655030222
630.1861940267764
528.0579764464893
527.885927350463
528.0480264188665
515.5120687528304
517.3364230337729
500.1788203369872
526.3149268297427
520.1925441998129
523.9139128086488
525.1347617221015
529.1767290768389
528.0100316007365
527.3367001332681
520.29723097022
608.1386974489014
526.1182703804458
521.2347822909161
225.0596342543555
65.03229475437627
520.9139609799656
415.5818779187586
519.7978769683604
526.1406285442008
626.213770382277
521.3752380456734
527.197564470729
478.4240207272163
547.8790093393118
499.773746491163
527.9286942806691
491.0604759448087
529.4335890565926
806.1629687090732
526.9618045801253
510.8412568344335
594.8268021732918
528.4531944750607
526.4235448396935
512.4880578108945
609.1483892162851
519.4382328275826
527.3320153173182
528.4273837848689
529.5390674253541
527.2871551603049
533.509858659836
525.4652945873277
526.3388416542454
526.1623015727669
755.6176350263429
527.8361026248074
527.9787160616802
512.1829384879568
526.5802737856814
528.6276664208654
520.7448914335492
721.5252548143096
519.9932696245381
864.2166921006717
529.3468521426605
633.7313515690282
528.6063231054611
886.5361134057082
527.0530406651042
482.888878809235
526.2190434578215
526.8873156587365
526.3951874242778
521.0562890487482
797.8399390626577
118.52992527150866
523.4581048409647
523.480310617927
388.28184774686383
526.8692144406659
526.948547500474
526.3181730563947
520.918223586639
491.9384670605196
536.0541326139338
397.05505425077297
527.0638017799084
526.3483384391232
517.997395871107
391.3839034630955
520.2622762994441
502.4069324211089
502.7199882039008
527.6441477387621
491.78611964599725
519.9539444132433
-191.07078147442564
655.462095258828
520.1660388187405
824.583318972588
505.0844416881771
527.5721994888452
522.3777831991641
526.213540888803
507.9864462420077
527.3719338604176
521.2106022519642
1.101616581662256
526.0875238655998
520.4266818335077
902.9430081572341
609.0405785422298
484.91189644139587
520.0832831586665
539.3072478498501
916.6603343876704
526.5644266471489
520.925039150283
490.35892563545707
520.3297050830347
856.8419534280658
521.1018922639396
486.9363801889652
511.37261145569306
666.4052363852304
526.5856909987798
526.7765574241826
446.9935871772352
530.7994614993636
525.1988285762401
622.9646780058192
528.2952659515058
520.1374335555452
518.5294676171058
518.9302306028058
530.8507216934557
673.0531179775766
518.1717137192516
526.8653086369198
