L geo_mean,S geo_mean
7227.516322819263,0.002665710956359276
12703.962710621792,0.28714602318049826
17924.613496703456,0.4264172652279741
31734.316047353874,0.4635688953709102
6303.921815034615,0.349042525641028
0.7519229093749118,0.0
15975.82305992052,0.478298234151204
17328.766134423393,0.3289304108660161
25944.992122533637,0.4128492477947735
48918.59128932294,0.4471247669766446
23628.541405798213,0.4557816412265048
264230.53830499505,0.3920754688219877
11617.774830418024,0.04495140769523572
30310.385398185055,0.4411751775729258
13915.216592210378,0.3586667585239973
1965.907015338549,0.6998473398076359
448482.9819215366,0.4063813878820218
14566.61848893797,0.005719870950164048
10749.353691281602,0.45470682988054784
10428.044254813662,0.4423427812299595
43167.934186695384,0.43927228174688404
215729.68354501337,0.37907874976458955
6400.196894366092,0.09272779372071172
11831.958932832149,0.39236175273666357
57475.31033627396,0.42928005616787857
11904.491461798369,0.35898746038687424
154707.65101603616,0.4372997835860058
13794.729851183185,0.4726019676104513
88098.10568136706,0.43517212520765153
95487.93968046068,0.40763375452474376
20390.300314130916,0.5145224949268955
14482.3264512813,0.36155002225665395
85861.2735313191,0.3475317414059726
175381.18110142052,0.4373075387559623
6257.980283414464,-0.003916246209492044
48138.81796344646,0.3204156634887649
11164.106633932613,0.30139278173607476
63957.54956836265,0.3853557421601806
14962.080343585263,0.34811354676990325
7096.44911457073,0.41802785845618423
388017.76430432743,0.4124048659338725
3167.8528553337846,0.1325493096237016
2352.0410956371757,0.13337874501975083
15766.30460037193,0.5149838693533845
71224.08023234196,0.44479433945334823
381524.59390772576,0.4046336027028205
9619.826668562975,0.034093820114378504
68387.53820598211,0.41779556985528404
44948.755081217576,0.4351058750291873
502768.63841764,0.404374121315158
9272.317950715254,-0.010216870640824095
211534.79926042823,0.4357033351814083
6923.400671244102,0.011423015707505457
8358.641434611833,0.2834009316214671
16391.23544235395,0.4650246434556944
11238.943272882447,0.4623478011986028
418879.13038351096,0.3937082668843003
11348.897165015758,0.026658442238227744
127624.856257487,0.42477499069054725
6740.992639409415,0.057790389768140535
23600.929228935933,0.38613057804640993
8339.540180941363,0.43392935807348326
11791.459053080516,0.46392433143428896
13124.507635515398,0.290034594084837
156825.53992996176,0.4244114817501969
3057.4406704431763,0.05155740230642814
82800.17807765996,0.4254261542039654
62736.944125598544,0.3645242946238165
74010.73948917557,0.43279225967974094
6967.100539283482,0.5188741994805458
55915.09098321881,0.43640441153051635
41538.54675352183,0.44454656840373835
15361.809519180319,0.40825230673860397
6519.580252306557,0.44638619690915704
9341.41850819935,0.4363678026852502
133961.0329312608,0.4417064314363147
22125.85932966017,0.45205218379218803
134740.94689300307,0.38402960177841994
2068.2284256336907,0.08231131772776813
59509.537866012004,0.3937521028844206
11793.299260627275,0.41947839146054994
14082.424905288295,0.41760632831418526
31834.599783651436,0.32821033606116257
16724.60569940517,0.4456618205973414
35375.85883273082,0.4334975517741254
508.99059565819846,0.4046157309810261
51172.670258863036,0.44066072541569484
7473.8936108944545,0.306338643079225
33491.095820003364,0.4308097471277504
27602.541750588854,0.44834417581087654
167842.92671023787,0.39551269791013927
4423.632413416489,-0.0033102815744182217
12599.187371667133,0.4392706129819844
98847.52760019604,0.332518398677628
5135.951725158089,-0.0015564179648913299
18879.817193649353,0.4617473733598096
14473.637824836092,0.43073469523651814
11504.756944809571,0.3677766534229231
16975.473830461087,0.43878961912138076
30582.574299008716,0.45390072876824883
21494.393743914214,0.30220353429508795
154687.17020429205,0.4299193908016865
18545.71834609489,0.47236552973316387
4237.518536010911,0.4661503167715558
5512.433663567554,0.34202011839057933
10028.355214004047,0.42471384569317305
8725.49053181092,0.2647581913653394
97418.25848212143,0.4335605879389853
49997.597627794305,0.42456049938047824
10685.082987866099,0.41367797913406856
122013.41812207615,0.42629020658398553
42402.50957675967,0.4323794722004558
2700.69418852668,0.3571738107228157
561899.3457133095,0.40714797789176027
3046.7991086234974,0.32233496557694347
4747.555959835372,0.09345360631870651
107425.0791979216,0.36787789318048714
15928.86348447295,0.42876441267319304
34032.68667843958,0.3284244742749663
75986.95215601666,0.33823585637659587
3565.0250627483333,-0.006761996143629829
681269.1295213383,0.40671324555656363
7719.599002958203,0.04768404556272717
54582.27661350971,0.42384005631949717
16674.05729054551,0.4250157293278707
311194.1116738084,0.3962233812091263
7022.028280876229,0.010305775509982924
5441.607831490264,0.5626067416079641
7451.046859159596,0.48482654312572987
76208.64923270268,0.4324397796577923
29460.856659293942,0.3437193754298113
13819.051389103366,0.3428781760851467
51537.98414331228,0.43844813725281334
10403.81162940816,0.41576391354765546
511363.32582696504,0.3877938763428013
5775.396686084621,-0.0004271728153570831
1183.4572900101598,0.48071529644661265
25678.17571298971,0.4187159430677554
5315.447243670203,0.46581210353206126
494911.2529645937,0.4035433546059151
8501.736530036094,-0.012762719007952268
295303.6229275246,0.40118667771394556
10749.995051973372,0.031927513845080864
36263.93917748568,0.43105629923187144
93853.83285853792,0.3772106995213627
19604.616243676126,0.4442933525433048
110364.17904453356,0.43368423998509376
2518.358911093564,0.31278525768872695
115943.92634674975,0.4358417036602137
234.79737221809626,1.0
100198.19413094039,0.4412770828925315
2616.4956288059066,0.2447825571818398
197550.10322768567,0.43920890897581893
36189.12993263523,0.42661780880416733
9699.095262914097,0.35541448815567395
10289.51946918668,0.3962336004444007
299562.16089047206,0.3978402944643002
6549.056541632554,0.03979728742266903
36217.13564513587,0.35987597018367484
36867.39343040791,0.39947614903426015
60777.33001222548,0.43374295188204853
49050.980339936206,0.41489916918159436
13954.896437015408,0.37548365951479107
11625.211942508484,0.3885809735821482
30315.338980835535,0.3795607115654616
13300.162906501551,0.4182392380606878
38602.558780949854,0.3966414521233933
128640.31473079743,0.36272430347559137
-296.3072312238051,1.0
4500.191238729747,0.29259336697328975
15833.925547858451,0.40233103123131686
8402.093953334728,0.3993615397658515
205198.85479082706,0.3846608068081725
8273.036402291293,0.09546931707840002
44872.804254847026,0.4374947261699957
25658.074987312124,0.46269392903623846
79095.72069120585,0.4393570615515663
96554.28610284104,0.43555876887703576
5707.483859958859,0.46591653442552816
52119.940508293206,0.43991360028083343
1994.792747682725,0.7485690419930466
29066.177200494956,0.45050348312183397
250216.20673158177,0.4344956085698592
6883.392567786857,0.03561063160738437
27294.9972959007,0.43326135369424174
15150.16774074279,0.5022701606803143
6546.4976234889655,0.39236146881378364
21659.772891052133,0.3844933925307327
64958.243811140346,0.44203098045154543
3071.286758201625,0.0756626676211756
2911.3875939659324,0.5608287363358299
21440.0624054073,0.45372292980193224
237075.32187345435,0.3910061321477919
13175.211647647078,-0.009919205480029206
39905.45571079843,0.4249152288088443
36128.58000360443,0.3396771401206114
1563.6990287156164,-0.12419515691418061
133836.84389077884,0.4310418476965375
2214.008561364838,0.4070756397816872
11221.583130717798,0.3888637077457149
9483.111413793637,0.43802862557848204
353595.22554427036,0.39840987219070173
13.953675675688544,0.0
25915.1315571058,0.4435647404979855
12550.136329690376,0.24720290453597926
74993.33249346954,0.418627435896366
27244.144677320965,0.4281516843092277
11708.065535869096,0.35376522754199485
21334.328318727137,0.4413220728885497
102969.4788556361,0.4291233492752457
6874.148936814681,0.4684762331936434
598685.0086437577,0.40003258384714074
4872.142129345086,0.07882758839346107
867.8742050843476,0.6026699123303897
79327.06217814688,0.4235201679491246
21310.006695009524,0.4865063426945356
99757.6942219224,0.4391390262331089
38267.430604951696,0.41632839810445266
132957.75621811269,0.3872114953149087
8025.08533875893,0.08160245451293517
59941.39890718474,0.4466768489265618
19017.357880194657,0.37286072092744454
172696.32031458456,0.4223172549202968
3804.6197295280335,0.06809006955483364
15164.49571902383,0.42226572466184065
14041.790972698709,0.3918706332077944
154447.83715754875,0.4057489325450603
105.87798249156968,0.0
144765.81949489747,0.43555566493273085
6115.114141244854,0.5646594244279255
10045.350805059965,0.39577109320507975
93848.66493916829,0.4379472184748421
6851.718221209736,0.5101482540706729
38096.66232147681,0.31652909013449104
87871.27593042147,0.4333637966016275
12526.395456290506,0.4167351228856076
100713.83772900625,0.41964252116069745
5496.61861980687,0.2719454401445377
198671.83724738407,0.43373010193817
5452.1856060717255,0.014132620953141972
5109.961097644285,0.46042987659126183
56516.407198623056,0.43457048143312327
23797.544530013656,0.43501433694774866
20153.757841847484,0.45798830706414
19255.01978287917,0.3847234102471272
680912.6502091327,0.4106301388446201
7635.255624152285,-0.00023278226155618826
5524.965524719551,0.3808978752818137
19804.58495503851,0.3860900357519461
11467.024102895795,0.4112269028587888
79453.59316335375,0.36606382625447814
9563.9729426902,0.40287571143329926
21917.416484680936,0.39443256723518155
11844.367102232882,0.3005279750799448
71168.99598505259,0.3341314384864898
26711.001930105514,0.48377438329097394
282516.7176435758,0.39699520397453325
5629.786576149677,0.05205766891496014
32059.464973167505,0.4167213757834905
49377.820037679325,0.3318119444591373
148469.0611020604,0.43908457821409713
109659.18481909347,0.3442362354868431
3140.533260046308,0.008704762181227533
46771.761132893436,0.4434550940896383
41345.485623765184,0.31024932168266817
32918.97931649451,0.4548093134971248
40594.9446507195,0.4509598676899197
34710.03579203255,0.4316390553153175
16719.847036878848,0.4128049619163718
1741.492349863197,0.18364694641264984
73189.80080247257,0.4358934383064251
-30.461417512837286,0.9297852950841231
13904.937899614566,0.4646277038431001
123744.76316218742,0.4311718602315528
2436.1246697644638,-0.011895412557745913
257819.08219200728,0.38656993515109866
8982.73042515355,0.006696464005455175
79017.66858535455,0.36314052972935396
114006.86598221325,0.4318646945047273
97262.33229736834,0.43430366469917825
24352.07655559184,0.38976715852449323
319322.3142672393,0.3995152494249107
7739.6190584439555,0.02795296952567546
643437.202896119,0.41144280813162637
9062.362240235903,-0.004398991095077717
101.35213393929916,-3.3325821375180733
706374.4647884499,0.40915954852939135
7654.147581107915,-0.004039043945063411
1115.247002959151,0.47143742357121543
4503.94529723032,0.224760355357334
216072.86579045554,0.42850277505572737
29232.44932728182,0.4177063900458585
25182.28995456731,0.4739750066049649
5071.555289549981,0.5767687184045582
15373.385900093252,0.44316740497177387
67400.22897416202,0.42551851595444423
94478.32356032575,0.4256604675785761
30091.846459329754,0.29885983266901056
2288.4235019643106,0.5320990673048215
64552.513125242105,0.43908944519320325
4341.374995270088,0.27728498411121555
8746.852598647569,0.3686131048177179
26690.69179243867,0.35059124201827657
22541.247528502547,0.42453533694304246
665.3425390246553,0.33305944057010684
202778.32233909273,0.43150586473965624
6740.195893671411,0.058804199728541784
16597.870853818866,0.4262147508439658
45856.3822769594,0.42513000915935867
4118.255376452483,0.5574617369216758
37812.77101805218,0.43145548903879766
175008.81319666895,0.4256897181536184
7304.784558352911,0.019872347381345995
5543.496587653029,0.33942917583210264
13018.329644761248,0.313317738735846
10928.00682901563,0.26599045266302795
95048.5526360909,0.4174053344266113
33266.506336971805,0.4439300237857155
1902.2043397546956,0.33388496731344014
71689.26405765404,0.36451140557201633
-584.7101950178213,-0.898574880981644
29405.071412001213,0.4644347039824767
12980.80832182641,0.4493524035479639
47889.34178933347,0.44312748021384885
10581.50127339486,0.44350903656615126
62411.6012785412,0.3877693294094209
43215.78359127093,0.33109148510471625
9544.618252376786,0.5173372304164876
67721.88977808539,0.4282424354640264
98307.94965379988,0.4449447750979082
48263.80557236922,0.43954018043189563
51936.79409140661,0.3452621971130554
67790.86505975966,0.42854484125292336
155743.2708177249,0.43828441353551
19389.50853814032,0.42277901384367544
56290.44036097335,0.42507638793356256
-539.7159831499748,0.25084877117841714
10535.715650478503,0.41723812302957064
46014.66385266707,0.4169784103157618
2838.6856490334776,0.34352233324376896
17305.16389627978,0.3904788653091615
6248.270990520441,0.3798068482099003
-419.02615765692246,0.6608282826586909
22000.5757855362,0.4565395575806211
20446.76419518184,0.33533484959687193
236843.2101729311,0.432367100575068
10001.082476967662,0.018106897453099596
773136.4342231613,0.3988537887388699
3430.7131906548384,0.21895948936577847
1259.4844972345475,0.4611145290464152
10395.477231393505,0.3443362091591387
177623.97235880172,0.3944008900280483
3302.9990938818996,0.22071278608826322
6710.6948349916,-0.008883306929157536
59849.18697065202,0.43133252953583046
449074.65163783287,0.40409317597343547
5469.7166567880695,0.012024272432936935
160804.1939383994,0.4405685632304312
6944.374491195406,0.3682699009292066
32114.151251990523,0.3615920835028258
10749.145446456256,0.26472927280024383
49337.49211502032,0.4343600417509023
4704.439924923795,0.43256664344016094
43952.692256365815,0.35781258546388556
22249.74988277225,0.44688621959329544
5985.487096512358,0.5077365576699776
99308.65831823232,0.348051246678266
9423.253101078708,0.014340574634313433
17984.19555454624,0.40158446847610024
21023.552022887387,0.4318769228626993
20074.56493712508,0.3552729812019722
30410.909929950907,0.41896397066769114
20450.68975072764,0.4709421683895604
59944.40406436749,0.44797637670170587
15018.572268344931,0.3016932372043153
239628.43548279078,0.42300646810556
8102.396932193601,0.00855252564661333
261889.98671663104,0.4366432038063626
5003.76917121649,0.045798491680605694
159021.9710446404,0.379338994106337
8487.772437148069,0.09232947784334627
23613.805620531286,0.42169628231719114
65125.3157190236,0.43729638059457526
7948.315824827581,0.508170597445436
71780.08536458446,0.3639646213603741
-131.23534607183979,1.3010638673980377
20191.689574355318,0.40381853818717345
13522.820133843772,0.44426757218378365
15837.820152327942,0.3991431118659566
9719.77900384721,0.37212429797838126
28237.914725452967,0.3444336780519866
10200.7226874529,0.46693780203221474
3670.9974238119025,0.568725023381684
33495.93181598845,0.34075806520366564
17756.942968748397,0.4461757626230987
91508.68126311884,0.3347200865531535
6978.499685073667,0.011310358481772866
6277.399982123028,0.20736650685564298
142059.64450480792,0.4385650708584605
14818.357539900195,0.470830264079812
4083.6398270290574,0.5449050001922843
357192.21227051213,0.4019045520550992
123.88249975068446,1.0
2134.6854536103583,0.1716792821270158
35056.327046958046,0.43040119585143394
21803.954860665217,0.4366738027006045
86662.37004498647,0.3837132707856895
121199.79251193882,0.33214253459921633
181.13483503666274,0.0
144722.35756248792,0.4327269357415871
3328.701430754308,-0.017914234638004668
1268.0006980018395,0.1568664619077471
4984.67341479545,0.3999418734542466
18925.62026084888,0.46543719952470647
32990.13748514118,0.44115466081939303
85876.89446668785,0.42977692850808713
16031.400535688852,0.40518395837239274
55927.194926490425,0.4136116879931123
99349.3045307496,0.44420957054465215
100038.98044643908,0.3895968313739627
17573.669888930413,0.3651694096587893
33356.169859666086,0.45186830795731925
286598.50283903035,0.4317040909615134
11458.310244747141,0.06752193722889066
4545.144596769395,0.3891984258749695
7099.967364613385,0.3865278135121691
13528.721650673975,0.3402531412519176
20201.296676266116,0.44944301640022855
17353.408402947654,0.44782773059673886
36056.24941372709,0.4432069680142253
5104.437967786294,0.037612029254667716
55725.92151610234,0.4324791139742876
215890.95424958866,0.38634102361479217
6094.527340443314,0.06967698197794565
-200.38326831799793,-0.15120417180645193
147077.3061607477,0.38411655311636717
28327.73088133165,0.3318298210841456
32424.559969183407,0.35256517400460646
24813.228523090605,0.4289768800729499
96843.73972603923,0.3560262115021418
6258.81051983485,-0.053005406062399424
129360.9986872297,0.3669345653645567
4754.566652026113,0.05186752038285999
5398.591747689345,0.18148342800333503
19635.870699691935,0.40038868644532494
122231.29804035534,0.41959593964389746
9914.079747408672,0.37331242421452715
89234.73396264896,0.4400600979490567
424522.08430355444,0.41052308315911096
7749.961364307277,0.015102503270419551
314343.3794699609,0.43395569121383376
5885.833292752357,0.06842301075554505
42900.929783591135,0.4300403627990561
157374.2825944723,0.4331252677575005
5961.988138648614,0.027837748372167362
47109.93896694459,0.37053216887557205
71155.61836739237,0.4134288402695016
-19.23090502112011,-0.0
105165.24217029611,0.43265108565692945
6572.144527085809,0.3688549729323308
17034.556295989092,0.3474507184309622
110293.68414177679,0.3489534780302897
5113.062666564968,0.08899744426903214
21422.51298204796,0.4815531332442295
7844.1931829373525,0.1387130438575848
8082.823095739573,0.4687507704351689
22497.252665346263,0.384895422841573
33765.51756826373,0.3975480930647606
11239.148247344532,0.4667500887728793
5312.826663210608,0.4330676304445008
102462.00613320814,0.429916237150825
5906.2459857925915,0.41947284256340894
11220.76575078654,0.33165425764355955
71299.11311445697,0.43904473801848787
17315.975284487144,0.449281199430408
5714.686174325743,0.33743572320156967
2569.3427729399045,0.6960479126860327
130495.36378239715,0.43571846269798054
541.923568612131,0.9297605767672613
32996.00728972265,0.3491963931953251
2907.9787691980005,0.4125770784973378
5162.246070356644,0.37082749843049845
56054.58457249017,0.4253580145055227
7125.059583257971,0.41919230023489557
632183.3922163976,0.4084018674532993
-117.51871448502351,-0.0
2687.8187949862704,-0.08708892266776677
8822.102327018581,0.30687848755292113
46461.924611898394,0.42770177224590794
88922.91246091718,0.3171987945404788
155050.6849970855,0.36693271170491976
5.186230619285993,0.0
40354.39987000114,0.3908954895253564
744319.1958406281,0.40632580974850835
2704.3204057358344,0.05133482121033779
2530.390541280955,-0.05179471665674206
16448.871420874737,0.4201639436643671
74302.12103397308,0.42506725627050373
24099.994267723316,0.42958011582310907
44829.38006052769,0.3793284793283225
89773.20794156504,0.36104019921186803
5539.724232157778,0.025218748273655407
71122.33472091134,0.4157031388607093
3687.646066167259,0.5713779077221863
29655.818496146934,0.4313747769760968
259.51437104824356,0.7613470887061012
4073.1150252245056,0.47891365195718727
71460.55679517327,0.3449344278727466
4730.924230718812,0.03515143206993392
380760.3154740134,0.40392832116854943
674.21397426986,0.7836770795941953
157832.78706501794,0.4405868674195824
5674.065772577073,0.32125382658358137
148751.4166060784,0.3873409220141083
38.581630111054395,0.0
23088.623996542432,0.43077437386713413
8068.341147532254,0.35644608613644047
22465.757852598126,0.446351454392716
3703.2352452500795,0.41645660582009913
18387.18615793359,0.3412603875390305
49153.026195637474,0.42253872882244786
83168.59162359001,0.43699431577677716
237.91713184949646,-0.4992792620041921
44595.80513289399,0.4384999366986744
-319.4622149597311,-0.3217079947795196
11725.396090151873,0.3565525384581182
17248.29661628083,0.4595820658347395
134386.98670451346,0.428613538183312
11661.072947189426,0.3983817951550122
16075.633678302462,0.46071952063782345
6105.122899186021,0.5175524777741719
25498.904712852695,0.39970836061293236
54921.28530991442,0.41639246908355315
63864.52964154126,0.33763448005035784
5480.466808719366,-0.0031504226750731367
25006.85992432817,0.4284515522342334
27506.45876050037,0.3847214842131457
19356.36208903048,0.4066160380341923
10663.165129607487,0.42212637682091736
17157.66953060899,0.2971734382916706
50496.82462788196,0.4169237943036088
29136.313715057753,0.4321478516786529
54776.694694090045,0.41395310651199235
51775.89514566665,0.4351270224848726
12136.457835804791,0.4524610746612589
24533.86425932563,0.44509964069531055
149966.6242078084,0.4297629460444027
4879.517666691002,0.09650743790264728
66431.19791140176,0.36574434116430765
199071.93592187567,0.4287905753995701
11593.833100007343,0.022503414262549842
8749.581758584136,0.28707269859022244
10540.180095147565,0.5333633698803939
17326.807385552762,0.38778718141597535
24720.81476876948,0.44997018357649676
79641.98807904834,0.42505235767168126
5104.381816622617,0.36640920902250257
7733.230995190432,0.23381329743435902
81838.05812458182,0.4330729014626189
81094.48241903844,0.42392577259521225
32125.537307840856,0.3864124598857277
42037.980814206494,0.32115971621323036
41119.68589369277,0.42274330482989253
49386.740005552114,0.3316176631686138
3520.279459418458,0.4718473706740627
4991.460767102501,0.33617189332447195
7200.530308698289,0.21470236220907346
16800.573948319467,0.44772060619337944
8946.279903340037,0.29195164318110134
98502.86120151117,0.4278407951170925
128717.25666447,0.390188961264264
9573.490666595246,-0.007077075566411788
259086.673195816,0.43469735568558804
2241.7588068765117,0.6898893104513298
47526.34628106492,0.432263367501009
97405.46485921074,0.4444483674323412
51644.72181316708,0.4311107462427814
116255.74796410264,0.4367099125187488
7042.382595585485,0.45196222189097923
5257.847603452594,0.4738537654971409
-1244.0778099197184,0.4255429053492063
66885.91008865357,0.36024440621593623
219775.10214676172,0.42995848145928267
7316.500784008593,0.0533529147244171
9106.767408922151,0.31730199088442296
1958.3629044055915,-0.03297372192004746
2529.606813328254,0.8822729520043834
12235.123929908794,0.4340521070885442
18754.068289053685,0.4192051517544054
15880.09196225956,0.42862801160032943
8849.643517883103,0.4761619078903168
43417.52838780967,0.3232663151361271
6018.620826190863,0.20404096711368563
634757.6404567366,0.4072388461002651
7007.627785157651,0.09352006799651301
-83.20796241798047,-2.9008351052784436
11922.747614293588,0.49076784709798243
213294.1970979744,0.39119564388749273
5656.500804297731,0.014430710221368373
264071.5134637857,0.43492235001222995
5278.608241161388,0.0906729098141679
28032.93659200787,0.3574253214020285
28252.095846143286,0.4390988306569931
79746.0749867981,0.421418956019416
4379.916890020707,0.6057451750710623
16468.910022648994,0.4508519128161237
182199.912878418,0.39323066530755885
1543.6609739910277,0.7304672003330132
67045.5937979075,0.451578480427611
32600.183388629222,0.41438348870664765
85573.20702893741,0.3772238781225527
147018.2675004628,0.3991660598673793
7958.570105032449,0.0710325480935673
-28.684877503823415,-0.0
58469.08999287051,0.436593658458749
31017.219171976874,0.44816167937782075
38219.23249480854,0.44971265078197586
47910.77099572481,0.438928855304385
125229.25110637797,0.43543355482141566
13086.034198620811,0.3980778827148124
16196.558111249406,0.40888282214236255
43658.860498161885,0.3343913793798671
46806.69490483149,0.4337576902592038
7804.696385734035,0.1787317583866183
34592.09458173061,0.449741078297208
43979.93094802976,0.44487471781918353
88544.81377350407,0.44058548116236296
26563.742816042934,0.4396315151380845
41580.351083097026,0.33064976318437206
61594.663101708546,0.351885010342143
18656.283780498932,0.4011020332975723
16737.312412805168,0.4549213110074623
117638.86362531097,0.4344154163394508
10630.59245689186,0.45170635855446895
341378.4603095679,0.4347623764666656
7392.037861340976,0.11199483532105849
1983.5241812046615,0.0936368085221736
77827.41500879853,0.4432026858825667
12419.36442372999,0.4247957543858128
286324.44254715834,0.3990230935535162
10476.982572838437,-0.007607705927780151
62487.78094506586,0.4116318206149069
49118.59515345117,0.43256861393670687
6114.846778940559,0.3694868445025625
11020.458483183127,0.4927486215327068
116933.16708329385,0.355997470997516
5987.676003631927,0.010786011853814318
15842.89010394087,0.3395260060733053
10639.946749341594,0.49513781785551547
3216.729283238654,0.45577497445907245
8672.466512335004,0.4871276017645702
35248.88712329194,0.3249593046901619
20022.555154773585,0.45624473920089487
884.3166850541514,0.7351434449526586
52825.04522032299,0.4337352901152879
445255.3865978225,0.40231515770483045
1858.6944504846144,0.23438600445409077
205.6995563064964,-0.7153578357442182
24689.82371719873,0.41810791453123214
5390.648828834314,0.1532393021741718
7170.307163902493,0.36088667862177737
21284.75729820439,0.33675283836177816
46346.26616632904,0.4131504531759206
63276.90507051123,0.4353081125100134
48583.48313031096,0.43495242389037286
4801.660663005527,0.35785690197596154
12853.844052816692,0.2779774032345471
7485.897920494943,0.3845119560336934
81685.77652367682,0.4379897111435269
17451.07048255442,0.48540287480497574
22842.02412201674,0.41533114519465075
65339.33544281362,0.34123390538655973
33988.31401402176,0.3996616442507371
15554.87580393612,0.35382983032763293
16568.043065379614,0.3505781334556998
22243.286383484123,0.4294839976882784
3612.473757674964,0.034819238223601966
39980.39445299459,0.4300191198547477
9387.730874807272,0.30278878049880364
3900.6608968223445,0.4920974315919714
95598.20153003965,0.38212324432129696
7003.299242135494,0.039093660352478854
77.51340259346662,1.0
19209.02453353107,0.3438507571822858
2127.027028569507,0.3608138333737365
142689.72139405494,0.3891856319263335
4666.178325655323,0.18036863581225007
79954.53500450552,0.44285887351354974
103730.22497620917,0.34658691554109344
5326.989563468029,0.031205803521536995
110091.62945975567,0.43876771480201454
16588.89492171349,0.3679965120001188
8692.465099109173,0.4403910057379987
23965.17347387168,0.3963745721269845
5944.39289293249,0.2532073676833914
174567.1326378787,0.43106824019778306
3430.5484691540246,0.036972316383500604
34979.31595044556,0.3480685484466927
50428.25476322153,0.4155626740086234
1501.5260079376612,0.20108214523361917
83435.42378637148,0.3609871388125512
3497.3455942055825,0.06868745832257751
180271.60608238613,0.4399053039372191
19039.44276542013,0.3998169424039786
4451.267850812131,0.4661177636583522
42755.892544401504,0.3679056256042198
24385.653741531823,0.44168211817043396
7686.937030155554,0.5168705579673875
203809.8700312506,0.43602840334518594
4551.622469233232,-0.022095330530320093
14881.99531129974,0.37230394121437177
343650.06303148204,0.4027962166217413
7393.543542306691,0.130899362387195
71505.31168400688,0.4308859068851219
306528.09290799557,0.401091682477482
8762.655455969474,0.05948862954396093
2570.5473345862465,0.09953313834633377
2702.05461882753,0.5551608298911843
714713.6105443916,0.3970305513286523
6802.879478553703,0.11536557130442512
5422.431542144144,0.03954499761751427
10805.64605737981,0.5160964208012037
35585.47425256694,0.4303186236765322
39491.91329828047,0.3154191506220621
18842.49424486182,0.4669141932555958
197558.39752599847,0.430794418299556
1062.2914711529372,0.444221308741284
56203.00637345777,0.4471764467059026
18780.620851614527,0.4437937084097068
53972.720510604915,0.33575540787711494
10874.881524117745,0.4637344509926914
216632.6564547144,0.39929007708481684
6802.139696150165,-0.02004338720726959
9522.127355125831,0.38047057972631326
4065.7582256604246,0.46766958827337946
28162.431727915708,0.349807445846377
164183.01576585803,0.4349826072048415
73121.28919967992,0.42919930506740545
63976.09775628092,0.42978378175879084
20272.193550944146,0.4554038815479023
8972.029445842985,0.4754054347994568
230952.47211361924,0.38956354307237423
3912.351644859847,0.06922310532668863
22320.698559228047,0.45256966966609957
29698.66126094695,0.4246296266389915
41760.174213411774,0.4220864697368675
8054.703040085853,0.4024190131945096
36108.81938526449,0.30545153413968423
57112.54306553662,0.3306821040839881
5107.696279287929,-0.0287879363153827
72244.1787638649,0.4419637140954191
5658.631382048618,0.47472665034815437
25090.292797231145,0.4570465550902412
116524.25988934109,0.4334406151627403
96825.55061853614,0.43043249026646285
93531.25686497703,0.43269081187575137
11098.574180692725,0.3397435850304164
13531.896771125826,0.46230610580825676
5262.8449250065005,0.4093271958711114
14963.615438834813,0.4012783040012493
662.5918944741002,1.3461734834901904
3454.625854720629,0.46605110029820185
4521.914212327185,0.15190975379123758
1777.937931909989,0.5443392657552723
